,id,age,gender,gender_predicted_value,location,profile_img_url
593,1178452735189872640,-1.0,no_face,-1.0, Colorado,http://pbs.twimg.com/profile_images/1535077159/187265_1486690753_1230204_q.jpg
594,1178452745302335488,29.96163982548967,f,0.9484052062034607,,http://pbs.twimg.com/profile_images/801204897123180545/uCQMeT8C.jpg
595,1178452762310451200,-1.0,no_face,-1.0,"Largo, FL",http://pbs.twimg.com/profile_images/1090606253842333697/BUoRkoVw.jpg
596,1178452782581452800,-1.0,no_face,-1.0,cryingseoul 🇨🇦,http://pbs.twimg.com/profile_images/1258228779748667392/FFKkeV1V.jpg
597,1178452795067781121,56.4169212724446,f,0.7746759653091431,Southern California,http://pbs.twimg.com/profile_images/815755086492094465/ffRBdS7s.jpg
598,1178452797509001216,-1.0,no_face,-1.0,"Lahore, Pakistan",http://pbs.twimg.com/profile_images/1257536425077153797/fGmCLJdG.jpg
599,1178452798192656385,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1142765594485448704/YEp9w9gR.jpg
600,1178450525639122944,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1214101482150203392/hZZtSNcU.jpg
601,1178450527849472000,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/956792405587578881/y1GYFf15.jpg
602,1178450531431223297,31.989846665231198,f,0.8973349332809448,,http://pbs.twimg.com/profile_images/661278692417531904/rmWoW-_p.jpg
603,1178450533662756866,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/684910119717568513/86pjYkv2.jpg
604,1178450568416641024,36.01080550767392,m,0.01566453091800213,Los Angeles,http://pbs.twimg.com/profile_images/923646765709934592/ZvMgahJ0.jpg
605,1178450585776996353,30.087758540467803,m,0.02838641218841076,"Nottingham, England",http://pbs.twimg.com/profile_images/1062029057595002886/fLRLh6SZ.jpg
606,1178450589581287426,-1.0,no_face,-1.0,"Iowa, USA",http://pbs.twimg.com/profile_images/1253854583593545728/rvD-Lv0J.jpg
607,1178450595193090048,32.26302906071942,m,0.4035588502883911,,http://pbs.twimg.com/profile_images/2568295626/obama-snob.jpg
608,1178450611466952704,-1.0,no_face,-1.0,New England NSW Australia,http://pbs.twimg.com/profile_images/1304143946/me.jpg
609,1178450630211358721,-1.0,no_face,-1.0,Lost in Space,http://pbs.twimg.com/profile_images/3689429223/97dba4e74f9d06d9ed2816a25f9597f4.jpeg
610,1178450635886383106,-1.0,no_face,-1.0, Northwest Wisconsin,http://pbs.twimg.com/profile_images/1139918770611187712/1ydZIyEm.jpg
611,1178450646086885377,-1.0,no_face,-1.0,"Los Angeles, CA",http://pbs.twimg.com/profile_images/1212199850369880064/uf9DmCXE.jpg
612,1178450650985689088,-1.0,no_face,-1.0,🔴 #MAGA  🔴  #ProudAmerican  ,http://pbs.twimg.com/profile_images/785898777429184512/pvyy0Cyr.jpg
613,1178450656639750145,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1036752133171761152/SOA0m39t.jpg
614,1178450662893457409,34.614754011879995,f,0.9733153581619263,"Nashville, TN",http://pbs.twimg.com/profile_images/1256080564752392192/Z-n4iHxV.jpg
615,1178450664759926784,-1.0,no_face,-1.0,Minnesota,http://pbs.twimg.com/profile_images/1251511477288275968/RIprOzS4.jpg
616,1178450682392670208,-1.0,no_face,-1.0,Northern California,http://pbs.twimg.com/profile_images/1074748254418391040/nh-LuBSj.jpg
617,1178450698150629376,-1.0,no_face,-1.0,"Auckland, New Zealand",http://pbs.twimg.com/profile_images/815450169739120640/R0c5tHTO.jpg
618,1178450704614219777,-1.0,no_face,-1.0,Howdy,http://pbs.twimg.com/profile_images/1227978215794335747/u8f_C28z.jpg
619,1178450723614396417,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1158300181/dm_sculpture_garden_018.jpg
620,1178450736310624256,-1.0,no_face,-1.0,"Kentucky, USA",http://pbs.twimg.com/profile_images/1243935737780764672/eU9GCjjC.jpg
621,1178450737384378374,-1.0,no_face,-1.0,Detroit,http://pbs.twimg.com/profile_images/1178682475335303170/1nhWoJAV.jpg
622,1178450737749209094,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1167939761975320576/L12hUlBW.jpg
623,1178450768552054790,-1.0,no_face,-1.0,"Pakenham, Victora, Australia",http://pbs.twimg.com/profile_images/1013244482282668032/BO0D4lYb.jpg
624,1178450773656530946,61.3953464069491,m,0.047230932861566544,United States,http://pbs.twimg.com/profile_images/899747059540119552/OatWEweY.jpg
625,1178450785211834368,-1.0,no_face,-1.0,"Exeter (NSW), New South Wales",http://pbs.twimg.com/profile_images/992657428507385857/J0DeY8Sv.jpg
626,1178450791071244289,-1.0,no_face,-1.0,"Quesnel, British Columbia",http://pbs.twimg.com/profile_images/1199116816636731394/QwM6Rx2h.jpg
627,1178450815339638784,-1.0,no_face,-1.0,Canada,http://pbs.twimg.com/profile_images/1175380988035252224/_rgiy7YP.jpg
628,1178450834868330497,35.592021469332394,m,0.41779956221580505,"Saskatchewan, Canada",http://pbs.twimg.com/profile_images/469302705421164545/vJ_XvmSh.jpeg
629,1178450842426511361,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1229202132227809280/euasAum4.jpg
630,1178450843470725120,58.00033677247211,m,0.028169281780719757,"Elong Elong, New South Wales",http://pbs.twimg.com/profile_images/907049746774159360/SixCJZnH.jpg
631,1178450846259924993,23.894537313190085,f,0.9213038682937622,Fiji,http://pbs.twimg.com/profile_images/558169265484738562/9qeKtB9o.jpeg
632,1178450851188359169,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1176950455001374721/TtCnZ6Zg.jpg
633,1178450887490068483,18.426635187158354,m,0.04291735962033272,"New York, NY",http://pbs.twimg.com/profile_images/1082029301124472838/je1FdqiH.jpg
634,1178450892871352320,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1161298293105876993/M95D4EMP.jpg
635,1178450926467719168,-1.0,no_face,-1.0,"Southern US State, USA ",http://pbs.twimg.com/profile_images/1236779768185585665/u-jKkZcd.jpg
636,1178450946382336003,-1.0,no_face,-1.0,New Zealand,http://pbs.twimg.com/profile_images/378800000080455804/ad4249ac1021a7901bd5810ae668ab74.png
637,1178450967198666758,-1.0,no_face,-1.0,"Endicott, New York",http://pbs.twimg.com/profile_images/1084463754639749120/FN_eoCqU.jpg
638,1178450971522940929,-1.0,no_face,-1.0,http://www.drjohnbergman.com/,http://pbs.twimg.com/profile_images/531229292777463808/QbH-bDgn.jpeg
639,1178450979131256832,-1.0,no_face,-1.0,Australia,http://pbs.twimg.com/profile_images/1229429613442453506/ZXvq036d.jpg
640,1178450983493554182,46.233962995121146,f,0.9695597887039185,Canada...yay!!,http://pbs.twimg.com/profile_images/1202953188762099712/A-pCM9im.jpg
641,1178450997997211649,40.48922184019466,f,0.9385895133018494,"Durango, Colorado",http://pbs.twimg.com/profile_images/378800000643643770/6d4b6ef09baba589861e880037e2bdb8.jpeg
642,1178451034911363072,-1.0,no_face,-1.0,Australia,http://pbs.twimg.com/profile_images/1170560751217496069/8QzdP5Uq.jpg
643,1178451053093834753,12.420699149676693,m,0.40433183312416077,,http://pbs.twimg.com/profile_images/834731674260877316/Jgs9q_Vk.jpg
644,1178451068285521922,-1.0,no_face,-1.0,"New York, USA",http://pbs.twimg.com/profile_images/927765598356074498/he5-Gwx2.jpg
645,1178451070768558081,-1.0,no_face,-1.0,Minnesota,http://pbs.twimg.com/profile_images/910558252248821760/ezsdoT12.jpg
646,1178451074031730694,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1099490482302918656/zMy7Lzoj.jpg
647,1178451095972143105,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1176249309366542336/8vt3GeOA.jpg
648,1178451109095956482,48.79630830853421,m,0.23987793922424316,United States,http://pbs.twimg.com/profile_images/1225668634590056455/mC3w8Sxb.jpg
649,1178451109431504896,51.26402048193995,f,0.9790103435516357,On Gadigal land ,http://pbs.twimg.com/profile_images/810600187127209984/fxwQsMk1.jpg
650,1178451127961915392,55.03468909034564,m,0.3143613636493683,NYC & California,http://pbs.twimg.com/profile_images/1165825449085136896/ycPsqJXb.jpg
651,1178451155048783873,-1.0,no_face,-1.0,"Hartford, CT",http://pbs.twimg.com/profile_images/837029981633015809/5UtTzpZ5.jpg
652,1178451163018076161,57.442641121711404,m,0.02002018690109253,"Regina, Saskatchewan",http://pbs.twimg.com/profile_images/925157656506990592/TKaTqkEA.jpg
653,1178451163751993344,22.458156027525547,f,0.6310558915138245,Jakarta ↔ Semarang→ Seoul soon,http://pbs.twimg.com/profile_images/1258564097106341888/mgaxLZYW.png
654,1178451176637042688,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1180280787960303617/OXCIRMlu.jpg
655,1178451205594304512,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/683028490023641088/NMl13myR.jpg
656,1178451231192293383,29.540666128974408,m,0.4798108637332916,,http://pbs.twimg.com/profile_images/1085229211479166976/B8D_2rPU.jpg
657,1178451238599495681,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1231435553796743168/U9HRuG9Y.jpg
658,1178451267431075841,-1.0,no_face,-1.0,http://www.drjohnbergman.com/,http://pbs.twimg.com/profile_images/531229292777463808/QbH-bDgn.jpeg
659,1178451312469405696,35.563188830205945,f,0.7682701945304871,"Arvada, CO",http://pbs.twimg.com/profile_images/1228503100794851329/ufofVqJ7.jpg
660,1178451320589688832,-1.0,no_face,-1.0,"Donegal, Ireland",http://pbs.twimg.com/profile_images/1815572787/67drUiB6
661,1178451321151725568,40.40985167684701,m,0.013404789380729198,"Minneapolis, MN",http://pbs.twimg.com/profile_images/953488455501209600/xkDGnHQt.jpg
662,1178451330249232385,-1.0,no_face,-1.0,New South Wales South coast,http://pbs.twimg.com/profile_images/1225591891674054656/Zx9X6r-V.jpg
663,1178451343238787072,-1.0,no_face,-1.0,"Las Vegas, NV",http://pbs.twimg.com/profile_images/1041807995452088320/LYXHdXnR.jpg
664,1178451355351994368,41.984169372832184,f,0.9760810136795044,,http://pbs.twimg.com/profile_images/1170451581596078080/TKkcQbJ1.jpg
665,1178451382984216576,30.831830146810717,f,0.7907829880714417,Officially Started 11/4/18 ,http://pbs.twimg.com/profile_images/1062565221796118528/gTnW9ZAA.jpg
666,1178451385349591041,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/683028490023641088/NMl13myR.jpg
667,1178451392274616323,24.476880806832924,f,0.9397734999656677,,http://pbs.twimg.com/profile_images/1258442780357152770/N2aj4yCR.jpg
668,1178451400499449857,62.23586535923823,m,0.03215648606419563,Planet Earth (Australia),http://pbs.twimg.com/profile_images/1197329044397641728/jdsxtRMM.jpg
669,1178451413325795330,-1.0,no_face,-1.0,yyz,http://pbs.twimg.com/profile_images/1197325566787145729/14eymhZP.jpg
670,1178451452643164163,-1.0,no_face,-1.0,"Scotland, United Kingdom",http://pbs.twimg.com/profile_images/1199074570629795840/Ezuw0Kvg.jpg
671,1178451467038085127,53.48536404306287,m,0.03775930032134056,"Kanata, Ontario, Canada",http://pbs.twimg.com/profile_images/922275415502344193/8UKLn6Sm.jpg
672,1178451468317278214,-1.0,no_face,-1.0,"New Orleans, LA",http://pbs.twimg.com/profile_images/1117620386466861056/6ph3mszU.jpg
673,1178451500441452545,-1.0,no_face,-1.0,New Jersey,http://pbs.twimg.com/profile_images/758090866057764864/nMTzDDp0.jpg
674,1178451505927475200,-1.0,no_face,-1.0,"Kelowna, Canada",http://pbs.twimg.com/profile_images/833515129241231360/zhH7OiFv.jpg
675,1178451516719415296,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1177872770400522241/GBZqAg3q.jpg
676,1178451535035895808,-1.0,no_face,-1.0,"California, USA",http://pbs.twimg.com/profile_images/2173932488/Scan5.jpg
677,1178451542350991362,31.975218738451076,m,0.08484947681427002,,http://pbs.twimg.com/profile_images/1258523403734089733/BMMCbsgA.jpg
678,1178451543969783808,-1.0,no_face,-1.0,"Chicago, IL",http://pbs.twimg.com/profile_images/1257652195547205633/WFCC7eKF.jpg
679,1178451544011878406,-1.0,no_face,-1.0,"Kentucky, USA",http://pbs.twimg.com/profile_images/1212560941885333504/odhlrgYV.jpg
680,1178451563330838535,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1222045794351702017/HVqqMUiS.jpg
681,1178451590447063041,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1142343223987380224/tWW89Uld.jpg
682,1178451612303409152,-1.0,no_face,-1.0,"Melbourne, Australia",http://pbs.twimg.com/profile_images/378800000170617037/a6dc8d46404fcc53b5fae307fc0cee4e.png
683,1178451614396379136,36.56754411950874,m,0.0052878763526678085,"Golden, CO",http://pbs.twimg.com/profile_images/1062173143299584000/mj8TA0kW.jpg
684,1178451625544945664,-1.0,no_face,-1.0,Neverland,http://pbs.twimg.com/profile_images/1237958410043371520/EULLeGei.png
685,1178451631106662403,30.982556028067847,m,0.027158772572875023,"Toronto, Ontario",http://pbs.twimg.com/profile_images/1247010935111286787/UGQcMs1X.jpg
686,1178451634671771657,-1.0,no_face,-1.0,USA,http://pbs.twimg.com/profile_images/1103350490920816644/I12Er3fJ.jpg
687,1178451640120201217,-1.0,no_face,-1.0,Washington DC,http://pbs.twimg.com/profile_images/1175610167456612353/giRWVlIN.jpg
688,1178451650282844161,-1.0,no_face,-1.0,"Saskatchewan, Canada",http://pbs.twimg.com/profile_images/1203770127226830848/Puc00JzB.jpg
689,1178451652141076480,26.74706289812275,f,0.8699968457221985,Patagonia,http://pbs.twimg.com/profile_images/1247696242110607362/LsyOVk_N.jpg
690,1178451656234676225,-1.0,no_face,-1.0,"Champaign, IL, USA",http://pbs.twimg.com/profile_images/584531811637731329/maOKJHGh.jpg
691,1178451683791310848,-1.0,no_face,-1.0,????,http://pbs.twimg.com/profile_images/1170778963800711168/XxiJ_WYo.jpg
692,1178451697053646848,-1.0,no_face,-1.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile.png
693,1178451707849691137,37.93046165008309,m,0.020966559648513794,"Melbourne, Victoria",http://pbs.twimg.com/profile_images/1117304558303080448/7GL0CkOV.png
694,1178451711133806594,-1.0,no_face,-1.0,"Bellingham, WA",http://pbs.twimg.com/profile_images/1115333334526091264/VLG0JiMA.png
695,1178451717777580032,-1.0,no_face,-1.0,"Bellingham, WA",http://pbs.twimg.com/profile_images/1115333334526091264/VLG0JiMA.png
696,1178451721015545856,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1008855202064027648/SKXvD88Q.jpg
697,1178451726220709888,-1.0,no_face,-1.0,"Bellingham, WA",http://pbs.twimg.com/profile_images/1115333334526091264/VLG0JiMA.png
698,1178451734072446976,-1.0,no_face,-1.0,"Bellingham, WA",http://pbs.twimg.com/profile_images/1115333334526091264/VLG0JiMA.png
699,1178451736928931841,34.89779192606147,m,0.019431019201874733,"Charlotte, NC",http://pbs.twimg.com/profile_images/1032422087774924801/kFx4Pwrb.jpg
700,1178449288952766464,23.006366077304847,f,0.7832964062690735,"Louisiana, USA",http://pbs.twimg.com/profile_images/1250127234360324100/_n9LRooR.jpg
701,1178449292689846272,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/961107040230920194/J7EFkF7Y.jpg
702,1178449301057368065,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/916032785957101573/Sd3QZqYL.jpg
703,1178449310855221248,-1.0,no_face,-1.0,#EarthJustice,http://pbs.twimg.com/profile_images/1252066838441156610/AjLVBn3l.jpg
704,1178449321978580992,-1.0,no_face,-1.0,The Bat Cave,http://pbs.twimg.com/profile_images/3069998977/e7e378ca187f35b435f901c61ee72a39.jpeg
705,1178449327179603969,-1.0,no_face,-1.0,"Boston, MA",http://pbs.twimg.com/profile_images/1110159136979849217/EC4barLe.jpg
706,1178449342660669440,-1.0,no_face,-1.0,"Sydney, New South Wales",http://pbs.twimg.com/profile_images/897421103617921024/7Na6k237.jpg
707,1178449353553281024,-1.0,no_face,-1.0,"Pakenham, Victora, Australia",http://pbs.twimg.com/profile_images/1013244482282668032/BO0D4lYb.jpg
708,1178449356007104514,59.21131680600229,m,0.062329307198524475,Wicklow,http://pbs.twimg.com/profile_images/852933600446218240/kdpJ9Thm.jpg
709,1178449364873830400,36.35053226572927,m,0.21061214804649353,,http://pbs.twimg.com/profile_images/3081849766/8fc1b46d7895c1e173616cc096a1dc19.png
710,1178449382854811648,-1.0,no_face,-1.0,Worldwide,http://pbs.twimg.com/profile_images/657304927337861120/cfyL3x-L.png
711,1178449386050711552,-1.0,no_face,-1.0,Canada,http://pbs.twimg.com/profile_images/1252978479181606919/0uwJHQSe.jpg
712,1178449397484384257,-1.0,no_face,-1.0,#CentralAmerica in @mexico,http://pbs.twimg.com/profile_images/1241955619772358656/PTIH5TnH.jpg
713,1178449435065499648,-1.0,no_face,-1.0,"Ohio, USA",http://pbs.twimg.com/profile_images/1188610911843573766/WuLGhcjP.jpg
714,1178449450735415296,-1.0,no_face,-1.0,"Iowa, USA",http://pbs.twimg.com/profile_images/1118707348107866112/6D91C1J8.png
715,1178449462395465729,-1.0,no_face,-1.0,"Pakenham, Victora, Australia",http://pbs.twimg.com/profile_images/1013244482282668032/BO0D4lYb.jpg
716,1178449468234051585,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1192056792580313088/MQ_MIejo.jpg
717,1178449475309838336,-1.0,no_face,-1.0,near the holy city ,http://pbs.twimg.com/profile_images/1131349265085714432/_sHTJELp.jpg
718,1178449479004872704,-1.0,no_face,-1.0,"Australia, New Zealand, USA",http://pbs.twimg.com/profile_images/904895297796456449/fv0JFKj3.jpg
719,1178449487330717696,-1.0,no_face,-1.0,Worldwide,http://pbs.twimg.com/profile_images/1054338193477251073/l9DycUxa.jpg
720,1178449502992093184,21.973645629062958,m,0.03513775020837784,"Hanford, CA",http://pbs.twimg.com/profile_images/1206022628533661697/m70fcvBx.jpg
721,1178449506968440840,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1170136407739949057/5nWt_tRT.jpg
722,1178449554104094721,-1.0,no_face,-1.0,"Toronto, Canada",http://pbs.twimg.com/profile_images/458300495694536704/noB4RZTK.jpeg
723,1178449559745437696,-1.0,no_face,-1.0,"Syracuse, New York",http://pbs.twimg.com/profile_images/1695879470/onetenth.JPG
724,1178449587071266818,-1.0,no_face,-1.0,Toronto,http://pbs.twimg.com/profile_images/979219694669455360/oBevHX-k.jpg
725,1178449591211040768,-1.0,no_face,-1.0,United States,http://pbs.twimg.com/profile_images/828740620101570565/Bx_7Cjjv.jpg
726,1178449597644935168,-1.0,no_face,-1.0,"Mississippi, 🇺🇸",http://pbs.twimg.com/profile_images/1178439320648204289/pR0boEyX.jpg
727,1178449601499521025,47.28829586086022,m,0.020674632862210274,,http://pbs.twimg.com/profile_images/1096438332228136960/_daSGEUB.jpg
728,1178449606235103232,36.30217190143412,f,0.9238545894622803,"Washington, DC",http://pbs.twimg.com/profile_images/1177767170786418688/MndM4lNY.jpg
729,1178449636719116288,43.973397527006455,m,0.1309230774641037,United States of America,http://pbs.twimg.com/profile_images/1195118068382363648/sDCYcB-p.jpg
730,1178449648194768902,53.78771197018796,m,0.11087650805711746,"Portland, Oregon",http://pbs.twimg.com/profile_images/1168367656543518721/P1CW03sK.jpg
731,1178449656679845888,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1158587029065629698/7Ka7N4WJ.jpg
732,1178449666670768134,43.061432783211785,f,0.9865646362304688,"Toronto, Ontario",http://pbs.twimg.com/profile_images/1218378753463783425/k0axfuZ2.jpg
733,1178449675558510594,24.99789706545198,m,0.12536291778087616,,http://pbs.twimg.com/profile_images/1156735958299156482/KaxKTdNJ.jpg
734,1178449686606184448,-1.0,no_face,-1.0,Sydney,http://pbs.twimg.com/profile_images/473305026706669568/J8aVO5Cw.jpeg
735,1178449698685779968,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1208085596322709504/EHi8mGlS.jpg
736,1178449701563031552,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1185484955461140480/5vU29sbq.jpg
737,1178449704364982273,-1.0,no_face,-1.0,"Islamabad, Pakistan",http://pbs.twimg.com/profile_images/1248317248206286848/OJStxA2J.jpg
738,1178449743376240642,-1.0,no_face,-1.0,New York,http://pbs.twimg.com/profile_images/875407557862543362/aLb2pZIS.jpg
739,1178449751823572992,-1.0,no_face,-1.0,Minnesota,http://pbs.twimg.com/profile_images/3512004930/2d6ad169e22a6e6ecc062b1a1bea4547.jpeg
740,1178449754675564544,-1.0,no_face,-1.0,"Somewhere, USA",http://pbs.twimg.com/profile_images/1254442564972711939/jkuCeyAc.jpg
741,1178449759008411653,-1.0,no_face,-1.0,"Toronto, ON Canada",http://pbs.twimg.com/profile_images/1146639384915173378/NrQg0o_e.jpg
742,1178449762078429185,26.390145576053328,f,0.9789374470710754,London,http://pbs.twimg.com/profile_images/1006576811579326465/Dhio4E2a.jpg
743,1178449773642289156,-1.0,no_face,-1.0,"Ohio, United States",http://pbs.twimg.com/profile_images/1212260192529928192/QImoAh3z.jpg
744,1178449774464376834,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/906770255891931136/gIuTe17l.jpg
745,1178449785910509568,30.196147807642774,f,0.950165331363678,Auckland,http://pbs.twimg.com/profile_images/865043285353537536/BI470iuH.jpg
746,1178449790843183104,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/378800000401797652/6e1197a58117d2861078e3adf63043ac.png
747,1178449797461577728,48.854415986312006,f,0.8559565544128418,Vietnam,http://pbs.twimg.com/profile_images/1064316663279972353/f2v1tIWE.jpg
748,1178449799311495168,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/602813049/LSYValNoir-Head_94x94.png
749,1178449813437706241,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1256665333328306176/Stbrp30v.jpg
750,1178449815207849985,-1.0,no_face,-1.0,"Ontario, Canada",http://pbs.twimg.com/profile_images/1179529764081721344/gfvydFSP.jpg
751,1178449841405476865,-1.0,no_face,-1.0,(She/Her),http://pbs.twimg.com/profile_images/1257458209247432704/lFQ_yv0c.jpg
752,1178449862909726722,-1.0,no_face,-1.0,United States,http://pbs.twimg.com/profile_images/1240736885967855618/rfqUmhI8.jpg
753,1178449884053168128,-1.0,no_face,-1.0,"Stuttgart, München, Birmingham",http://pbs.twimg.com/profile_images/794151535685070848/6lrDQr4h.jpg
754,1178449926587445248,59.61848896679294,m,0.10914851725101471,"Calabasas, CA",http://pbs.twimg.com/profile_images/939896623835922432/yusLJsSQ.jpg
755,1178449927820779520,48.40322386738535,f,0.9396889805793762,United States,http://pbs.twimg.com/profile_images/1048203935167729664/JxWlRBk5.jpg
756,1178449968555839488,27.98835859441715,m,0.39886903762817383,Long Island NY,http://pbs.twimg.com/profile_images/441363923715887104/qOLtlvi8.jpeg
757,1178449975740493824,58.15192744433807,m,0.0327250137925148,Perth,http://pbs.twimg.com/profile_images/1237533431799492608/FcxGud7m.jpg
758,1178449983743221760,-1.0,no_face,-1.0,Calgary,http://pbs.twimg.com/profile_images/441264786597089280/ogKI-Q3m.jpeg
759,1178450042815995904,-1.0,no_face,-1.0,Moscow,http://pbs.twimg.com/profile_images/738092304326660096/RWBF_e8d.jpg
760,1178450044640362496,23.894537313190085,f,0.9213038682937622,Fiji,http://pbs.twimg.com/profile_images/558169265484738562/9qeKtB9o.jpeg
761,1178450047953821696,-1.0,no_face,-1.0,"New South Wales, Australia",http://pbs.twimg.com/profile_images/1193844493193117698/0x6vEqm7.jpg
762,1178450056841531393,-1.0,no_face,-1.0,flat earth,http://pbs.twimg.com/profile_images/659829338192261120/6gfhz-c5.jpg
763,1178450084029222914,-1.0,no_face,-1.0,"Markham/Stouffville, Ontario",http://pbs.twimg.com/profile_images/1108150861727965186/VNrZwPlk.jpg
764,1178450084524105728,30.09557327255527,m,0.017110776156187057,,http://pbs.twimg.com/profile_images/1207069958276030466/76hToPmc.jpg
765,1178450092296228864,-1.0,no_face,-1.0,"Bellyofbeast, Mass., USSA",http://pbs.twimg.com/profile_images/3507616968/913028e898797a1252c7fac46be2b8d4.png
766,1178450102467231744,-1.0,no_face,-1.0,"Flagstaff, AZ via MS(home)",http://pbs.twimg.com/profile_images/1201301713296084992/1vp7DMbW.jpg
767,1178450117411721216,-1.0,no_face,-1.0,,http://abs.twimg.com/sticky/default_profile_images/default_profile.png
768,1178450129147183104,-1.0,no_face,-1.0,Thailand-Issan area,http://pbs.twimg.com/profile_images/2369522171/ibg77tp0s3dp0pizab7k.jpeg
769,1178450140329205760,-1.0,no_face,-1.0,"Sydney, New South Wales",http://pbs.twimg.com/profile_images/1249926592136011777/_LwYHvMl.jpg
770,1178450155093184512,-1.0,no_face,-1.0,"Melbourne, Victoria",http://pbs.twimg.com/profile_images/1027816527351898113/tAYUiGdf.jpg
771,1178450157626691584,-1.0,no_face,-1.0,South Carolina,http://pbs.twimg.com/profile_images/844261680733437952/9qmlKY13.jpg
772,1178450159904141312,42.662128820320504,m,0.07883258163928986,Great State of Texas,http://pbs.twimg.com/profile_images/1217051647215644673/RIQMkpvc.jpg
773,1178450168020111362,-1.0,no_face,-1.0,"Warrensburg, MO",http://pbs.twimg.com/profile_images/1000806235648733184/oFelESPb.jpg
774,1178450190476333058,-1.0,no_face,-1.0,"Edmonton, Alberta",http://pbs.twimg.com/profile_images/1142859448517423104/3TeZ-y2O.jpg
775,1178450201708658688,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1165540479980539904/WdirwDbH.jpg
776,1178450211850641413,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/945442828917854209/wLMMHmep.jpg
777,1178450225024753664,44.62866596602271,m,0.020708117634058,"Menlo Park, CA",http://pbs.twimg.com/profile_images/848946084726546432/I5Wu_Eye.jpg
778,1178450229269385217,-1.0,no_face,-1.0,Alberta,http://pbs.twimg.com/profile_images/1223365751312023553/ZM1VkOMs.jpg
779,1178450229823074304,-1.0,no_face,-1.0,"Denver, CO",http://pbs.twimg.com/profile_images/1258667544807968768/GtagOFdy.jpg
780,1178450238312304641,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/923718519044300801/6DkXEs_2.jpg
781,1178450240451600385,65.62865886172949,m,0.08431032299995422,"CD 25 Texas, USA",http://pbs.twimg.com/profile_images/1205952825282514944/M3vejfZ3.jpg
782,1178450240648732672,58.8669480110666,f,0.9949790835380554,"Lantzville, British Columbia",http://pbs.twimg.com/profile_images/1186071253737541634/9VyBWley.jpg
783,1178450290145660929,35.39621206396032,m,0.017116229981184006,United Kingdom,http://pbs.twimg.com/profile_images/1126540857291755520/rj9kRWI2.jpg
784,1178450291630493696,52.48622844098065,m,0.021859081462025642,http://www.AttackStateRed.com,http://pbs.twimg.com/profile_images/1092159365631655939/oVZ1TAqW.jpg
785,1178450301621276677,-1.0,no_face,-1.0,Pure Michigan,http://pbs.twimg.com/profile_images/967188047727964160/AxCQw00w.jpg
786,1178450308302868480,-1.0,no_face,-1.0,"Port Orange,Fl.",http://pbs.twimg.com/profile_images/1431727564/1910_Omega_art.jpg
787,1178450325600161793,-1.0,no_face,-1.0,"Fingal, Ireland",http://pbs.twimg.com/profile_images/1198812095665582081/o-wyu6Q7.jpg
788,1178450352552718341,-1.0,no_face,-1.0,,http://pbs.twimg.com/profile_images/1249584340562063360/63ge7b2N.jpg
789,1178450357992620032,29.292870840769638,f,0.9739096164703369,"Los Angeles, CA",http://pbs.twimg.com/profile_images/1202789589523427328/g0NynhWc.jpg
790,1178450410673180672,-1.0,no_face,-1.0,"Toronto, Canada",http://pbs.twimg.com/profile_images/541639696195923968/ZJ0VhD2O.jpeg
